population(1901),population(1951),population(2011),population(2023),population(2024),Male(literacy rate),Female (literacy rate)Average (literacy rate),average (literacy rate),Area (sq. km),GDP,per capita in,sex ratio (number of female per male),Hindu,Muslim,Christian,Sikhs,Buddhist,Others,States/Uts,Majority,Date,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-09,0,0,1,24.6637,93.9063,0,1
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-10,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-11,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-12,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-13,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-13,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-15,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-16,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-17,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-18,0,0,1,24.6637,93.9063,0,2
284465.0,577635.0,2855794.0,3231000.0,3260000.0,86.49,73.17,79.85,22327.0,0.45,94363.0,1066.0,0.4139,0.084,0.4129,0.0005,0.0025,0.0862,Manipur,Hindu,2020-04-19,0,0,1,24.6637,93.9063,0,2
340524.0,605674.0,2966889.0,3356000.0,3387000.0,77.17,73.78,75.48,22429.0,0.47,110002.0,1039.0,0.1153,0.044,0.7459,0.001,0.0033,0.0905,Meghalaya,Christian,2020-04-13,0,0,0,25.467,91.3662,0,1
340524.0,605674.0,2966889.0,3356000.0,3387000.0,77.17,73.78,75.48,22429.0,0.47,110002.0,1039.0,0.1153,0.044,0.7459,0.001,0.0033,0.0905,Meghalaya,Christian,2020-04-15,0,0,0,25.467,91.3662,0,1
340524.0,605674.0,2966889.0,3356000.0,3387000.0,77.17,73.78,75.48,22429.0,0.47,110002.0,1039.0,0.1153,0.044,0.7459,0.001,0.0033,0.0905,Meghalaya,Christian,2020-04-16,0,0,0,25.467,91.3662,1,7
340524.0,605674.0,2966889.0,3356000.0,3387000.0,77.17,73.78,75.48,22429.0,0.47,110002.0,1039.0,0.1153,0.044,0.7459,0.001,0.0033,0.0905,Meghalaya,Christian,2020-04-17,0,0,0,25.467,91.3662,1,9
340524.0,605674.0,2966889.0,3356000.0,3387000.0,77.17,73.78,75.48,22429.0,0.47,110002.0,1039.0,0.1153,0.044,0.7459,0.001,0.0033,0.0905,Meghalaya,Christian,2020-04-18,0,0,0,25.467,91.3662,1,9
340524.0,605674.0,2966889.0,3356000.0,3387000.0,77.17,73.78,75.48,22429.0,0.47,110002.0,1039.0,0.1153,0.044,0.7459,0.001,0.0033,0.0905,Meghalaya,Christian,2020-04-19,0,0,0,25.467,91.3662,1,11
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-03-25,1,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-03-26,1,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-03-27,1,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-03-28,1,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-03-29,1,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-03-30,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-03-31,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-01,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-02,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-03,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-04,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-05,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-06,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-07,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-08,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-09,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-10,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-11,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-12,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-13,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-13,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-15,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-16,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-17,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-18,0,0,0,23.1645,92.9376,0,1
82434.0,196202.0,1097206.0,1241000.0,1252000.0,93.72,89.4,91.58,21081.0,0.36,175896.0,1018.0,0.0275,0.0135,0.8716,0.0003,0.0851,0.002,Mizoram,Christian,2020-04-19,0,0,0,23.1645,92.9376,0,1
101550.0,212975.0,1978502.0,2238000.0,2258000.0,83.29,76.69,80.11,16579.0,0.37,175551.0,1007.0,0.0875,0.0247,0.8793,0.001,0.0034,0.0041,Nagaland,Christian,2020-04-15,0,0,0,26.1584,94.5624,0,0
101550.0,212975.0,1978502.0,2238000.0,2258000.0,83.29,76.69,80.11,16579.0,0.37,175551.0,1007.0,0.0875,0.0247,0.8793,0.001,0.0034,0.0041,Nagaland,Christian,2020-04-16,0,0,0,26.1584,94.5624,0,0
101550.0,212975.0,1978502.0,2238000.0,2258000.0,83.29,76.69,80.11,16579.0,0.37,175551.0,1007.0,0.0875,0.0247,0.8793,0.001,0.0034,0.0041,Nagaland,Christian,2020-04-17,0,0,0,26.1584,94.5624,0,0
101550.0,212975.0,1978502.0,2238000.0,2258000.0,83.29,76.69,80.11,16579.0,0.37,175551.0,1007.0,0.0875,0.0247,0.8793,0.001,0.0034,0.0041,Nagaland,Christian,2020-04-18,0,0,0,26.1584,94.5624,0,0
101550.0,212975.0,1978502.0,2238000.0,2258000.0,83.29,76.69,80.11,16579.0,0.37,175551.0,1007.0,0.0875,0.0247,0.8793,0.001,0.0034,0.0041,Nagaland,Christian,2020-04-19,0,0,0,26.1584,94.5624,0,0
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-16,1,0,0,20.9517,85.0985,0,1
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-17,1,0,0,20.9517,85.0985,0,1
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-18,1,0,0,20.9517,85.0985,0,1
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-19,1,0,0,20.9517,85.0985,0,1
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-20,1,0,0,20.9517,85.0985,0,1
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-21,2,0,0,20.9517,85.0985,0,2
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-22,2,0,0,20.9517,85.0985,0,2
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-23,2,0,0,20.9517,85.0985,0,2
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-24,2,0,0,20.9517,85.0985,0,2
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-25,2,0,0,20.9517,85.0985,0,2
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-26,2,0,0,20.9517,85.0985,0,2
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-27,2,0,0,20.9517,85.0985,0,2
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-28,3,0,0,20.9517,85.0985,0,3
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-29,3,0,0,20.9517,85.0985,0,3
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-30,0,0,0,20.9517,85.0985,0,3
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-03-31,0,0,0,20.9517,85.0985,0,3
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-01,0,0,0,20.9517,85.0985,0,4
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-02,0,0,0,20.9517,85.0985,0,4
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-03,0,0,0,20.9517,85.0985,0,5
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-04,0,0,0,20.9517,85.0985,0,5
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-05,0,0,0,20.9517,85.0985,0,20
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-06,0,0,2,20.9517,85.0985,0,21
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-07,0,0,2,20.9517,85.0985,0,21
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-08,0,0,2,20.9517,85.0985,1,42
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-09,0,0,2,20.9517,85.0985,1,42
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-10,0,0,2,20.9517,85.0985,1,44
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-11,0,0,2,20.9517,85.0985,1,48
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-12,0,0,2,20.9517,85.0985,1,50
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-13,0,0,12,20.9517,85.0985,1,54
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-13,0,0,18,20.9517,85.0985,1,55
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-15,0,0,18,20.9517,85.0985,1,60
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-16,0,0,18,20.9517,85.0985,1,60
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-17,0,0,19,20.9517,85.0985,1,60
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-18,0,0,19,20.9517,85.0985,1,60
10302917.0,14645946.0,41974218.0,46373000.0,46663000.0,84.0,70.3,77.3,155707.0,8.65,150000.0,1063.0,0.9363,0.0217,0.0277,0.0005,0.0003,0.0135,Odisha,Hindu,2020-04-19,0,0,24,20.9517,85.0985,1,61
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-18,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-19,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-20,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-21,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-22,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-23,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-24,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-25,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-26,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-27,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-28,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-29,1,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-30,0,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-03-31,0,0,0,11.9416,79.8083,0,1
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-01,0,0,1,11.9416,79.8083,0,3
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-02,0,0,1,11.9416,79.8083,0,3
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-03,0,0,1,11.9416,79.8083,0,3
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-04,0,0,1,11.9416,79.8083,0,5
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-05,0,0,1,11.9416,79.8083,0,5
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-06,0,0,1,11.9416,79.8083,0,5
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-07,0,0,1,11.9416,79.8083,0,5
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-08,0,0,1,11.9416,79.8083,0,5
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-09,0,0,1,11.9416,79.8083,0,5
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-10,0,0,1,11.9416,79.8083,0,5
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-11,0,0,1,11.9416,79.8083,0,5
246354.0,317253.0,1247953.0,1658000.0,1695000.0,92.12,81.22,86.55,490.0,0.39,222000.0,1112.0,0.873,0.0605,0.0629,0.0002,0.0004,0.003,Puducherry,Hindu,2020-04-12,0,0,1,11.9416,79.8083,0,7
